Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Tags
656	Spectrogram 1	1	51011.276081588	51058.386319556	18.300	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
657	Spectrogram 1	1	72147.390667209	72197.749887106	21.100	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
658	Spectrogram 1	1	47516.231000178	47561.716747181	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
659	Spectrogram 1	1	48776.835988547	48835.317663266	18.200	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
660	Spectrogram 1	1	37153.777986996	37205.761697857	18.100	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
661	Spectrogram 1	1	70396.043388799	70446.402608695	21.500	26.600	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
662	Spectrogram 1	1	50949.545424941	50996.655662909	18.400	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
663	Spectrogram 1	1	35556.148597743	35608.132308603	18.000	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
664	Spectrogram 1	1	33538.179692577	33603.159331153	17.900	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
665	Spectrogram 1	1	71505.570717479	71555.929937375	21.000	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
666	Spectrogram 1	1	34129.494403616	34187.976078334	17.900	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
667	Spectrogram 1	1	33739.616572162	33791.600283022	18.000	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
668	Spectrogram 1	1	49589.345763581	49641.329474442	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
669	Spectrogram 1	1	48708.607368043	48752.468624081	18.500	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
670	Spectrogram 1	1	30967.623019895	31007.577716944	18.300	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
671	Spectrogram 1	1	40741.328651713	40786.814398716	17.900	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
672	Spectrogram 1	1	42877.603591705	42929.587302566	18.000	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
673	Spectrogram 1	1	53308.636702477	53354.122449480	18.300	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
674	Spectrogram 1	1	29702.318580295	29747.804327298	18.800	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
675	Spectrogram 1	1	52197.484882833	52249.468593693	18.000	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
676	Spectrogram 1	1	33802.971719773	33859.828903527	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
677	Spectrogram 1	1	59784.932018076	59833.666747008	18.300	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
678	Spectrogram 1	1	27736.284675286	27791.517368075	22.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
679	Spectrogram 1	1	32618.356086762	32671.964288587	18.200	27.300	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
680	Spectrogram 1	1	57575.749611737	57616.361885846	18.400	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
681	Spectrogram 1	1	67289.251647879	67339.610867775	22.500	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
682	Spectrogram 1	1	43009.187359821	43061.171070681	18.400	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
683	Spectrogram 1	1	30257.720468455	30298.332742565	21.600	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
684	Spectrogram 1	1	60307.283939882	60349.520704956	18.300	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
685	Spectrogram 1	1	56161.454720486	56215.062922311	18.300	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
686	Spectrogram 1	1	36324.532823901	36370.018570904	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
687	Spectrogram 1	1	73432.982018250	73475.218783324	18.400	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
688	Spectrogram 1	1	50142.695330684	50189.805568651	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
689	Spectrogram 1	1	40338.454892544	40388.814112440	18.000	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
690	Spectrogram 1	1	35035.455834674	35084.190563606	18.000	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
691	Spectrogram 1	1	37870.957584541	37926.190277330	17.800	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
692	Spectrogram 1	1	45873.672560637	45937.027708248	18.400	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
693	Spectrogram 1	1	57067.283939882	57111.145195920	18.200	26.600	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
694	Spectrogram 1	1	71310.631801752	71367.488985506	20.400	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
695	Spectrogram 1	1	40470.038660660	40522.022371520	18.400	27.100	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
696	Spectrogram 1	1	51999.296985177	52049.656205073	18.300	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
697	Spectrogram 1	1	70106.883997137	70158.867707997	20.900	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
698	Spectrogram 1	1	40011.932208701	40063.915919561	17.700	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
699	Spectrogram 1	1	54173.300515297	54220.410753265	18.000	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
700	Spectrogram 1	1	42539.709471111	42596.566654865	18.200	26.600	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
701	Spectrogram 1	1	35167.039602790	35228.770259437	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
702	Spectrogram 1	1	31704.484340668	31758.092542493	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
703	Spectrogram 1	1	69913.966312673	69951.329604854	21.500	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
704	Spectrogram 1	1	40870.532921810	40925.765614600	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
705	Spectrogram 1	1	52935.003780667	52985.363000563	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
706	Spectrogram 1	1	68460.046899541	68510.406119438	21.300	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
707	Spectrogram 1	1	51708.182705313	51750.419470387	18.300	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
708	Spectrogram 1	1	55864.172874002	55917.781075827	18.400	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
709	Spectrogram 1	1	61345.333666129	61397.317376989	20.700	27.100	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
710	Spectrogram 1	1	34957.480268384	35022.459906959	18.000	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
711	Spectrogram 1	1	40666.602067351	40712.087814354	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
712	Spectrogram 1	1	51518.117262479	51571.725464304	18.300	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
713	Spectrogram 1	1	53887.390105564	53939.373816425	18.000	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
714	Spectrogram 1	1	70540.623084630	70592.606795490	21.300	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
715	Spectrogram 1	1	71768.738253711	71819.097473607	21.400	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
716	Spectrogram 1	1	53180.301916290	53230.661136187	18.400	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
717	Spectrogram 1	1	34330.931283201	34376.890000000	18.300	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
718	Spectrogram 1	1	32000.141696188	32055.374388977	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
719	Spectrogram 1	1	41400.116976202	41456.974159956	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
720	Spectrogram 1	1	55737.462578779	55787.821798676	17.900	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
721	Spectrogram 1	1	57809.676310609	57855.162057612	18.000	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
722	Spectrogram 1	1	54231.782190015	54277.267937018	18.000	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
723	Spectrogram 1	1	51584.721392019	51630.207139022	18.400	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
724	Spectrogram 1	1	29634.089959790	29690.947143544	18.400	26.600	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
725	Spectrogram 1	1	32068.370316692	32128.476482375	18.000	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
726	Spectrogram 1	1	67230.769973161	67271.382247271	22.600	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
727	Spectrogram 1	1	39669.164615214	39721.148326074	18.100	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
728	Spectrogram 1	1	56933.087928573	56983.447148469	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
729	Spectrogram 1	1	36456.116592016	36503.226829984	17.700	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
730	Spectrogram 1	1	22628.305973197	22685.740402042	22.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
731	Spectrogram 1	1	46735.254493033	46806.732095466	18.000	26.600	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
732	Spectrogram 1	1	38127.627156915	38174.737394882	18.100	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
733	Spectrogram 1	1	48448.688813740	48500.672524601	17.700	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
734	Spectrogram 1	1	47319.667593487	47368.402322419	18.200	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
735	Spectrogram 1	1	61858.672810877	61899.285084987	18.400	27.100	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
736	Spectrogram 1	1	67160.916861692	67211.276081588	22.500	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
737	Spectrogram 1	1	32144.721392019	32198.329593844	18.000	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
738	Spectrogram 1	1	48924.664666307	48979.897359097	18.000	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
739	Spectrogram 1	1	40192.250705748	40250.732380467	17.700	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
740	Spectrogram 1	1	41830.607081767	41887.464265520	18.200	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
741	Spectrogram 1	1	57004.565531006	57050.051278009	18.000	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
742	Spectrogram 1	1	48846.689100016	48890.550356055	18.200	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
743	Spectrogram 1	1	30329.198070888	30381.181781749	18.300	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
744	Spectrogram 1	1	45647.868316586	45703.101009376	18.100	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
745	Spectrogram 1	1	25947.382819823	25994.493057791	22.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
746	Spectrogram 1	1	32556.625430115	32606.984650011	18.000	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
747	Spectrogram 1	1	42173.374675254	42235.105331900	18.000	27.200	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
748	Spectrogram 1	1	31935.162057612	31990.394750402	18.100	26.600	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
749	Spectrogram 1	1	39170.014611562	39234.994250137	18.000	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
750	Spectrogram 1	1	40271.850763004	40323.834473864	17.800	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
751	Spectrogram 1	1	58392.868566826	58441.603295758	18.300	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
752	Spectrogram 1	1	28319.904644837	28373.512846662	18.300	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
753	Spectrogram 1	1	57942.884569689	57988.370316692	18.300	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
754	Spectrogram 1	1	37418.570014192	37472.178216017	18.200	26.400	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
755	Spectrogram 1	1	52562.995349821	52613.354569717	18.200	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
756	Spectrogram 1	1	37739.373816425	37797.855491143	18.000	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
757	Spectrogram 1	1	53605.918548961	53649.779805000	18.100	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
758	Spectrogram 1	1	28386.508774378	28438.492485238	19.600	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
759	Spectrogram 1	1	44505.284226158	44562.141409912	18.500	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
760	Spectrogram 1	1	70808.664093755	70854.149840758	21.700	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
761	Spectrogram 1	1	41227.920933977	41283.153626766	18.500	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
762	Spectrogram 1	1	70464.272009303	70517.880211128	21.300	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
763	Spectrogram 1	1	41762.378461262	41814.362172123	18.300	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
764	Spectrogram 1	1	28760.141696188	28805.627443191	19.700	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
765	Spectrogram 1	1	25586.745825728	25640.354027553	22.400	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
766	Spectrogram 1	1	36667.300417388	36709.537182462	18.100	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
767	Spectrogram 1	1	54871.831629986	54925.439831811	18.200	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
768	Spectrogram 1	1	33110.576848973	33170.683014655	18.200	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
769	Spectrogram 1	1	38978.324677763	39041.679825375	18.300	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
770	Spectrogram 1	1	46879.834188864	46931.817899724	17.900	26.600	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
771	Spectrogram 1	1	56574.075425442	56619.561172445	17.800	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
772	Spectrogram 1	1	35100.435473250	35145.921220253	17.700	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
773	Spectrogram 1	1	48006.827271425	48058.810982286	18.000	27.100	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
774	Spectrogram 1	1	48364.215283592	48421.072467345	17.300	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
775	Spectrogram 1	1	57512.394464125	57557.880211128	18.300	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
776	Spectrogram 1	1	52811.542467373	52865.150669198	18.400	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
777	Spectrogram 1	1	48192.019241366	48248.876425120	18.000	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
778	Spectrogram 1	1	51651.325521559	51695.186777598	18.300	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
779	Spectrogram 1	1	70990.607081767	71039.341810698	21.000	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
780	Spectrogram 1	1	40114.275139458	40167.883341282	17.700	26.600	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
781	Spectrogram 1	1	59195.241798002	59265.094909471	18.100	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
782	Spectrogram 1	1	45504.913111720	45550.398858723	18.300	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
783	Spectrogram 1	1	36951.586336156	37008.443519910	18.000	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
784	Spectrogram 1	1	34466.883997137	34510.745253175	18.400	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
785	Spectrogram 1	1	43732.085838976	43788.943022730	18.000	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
786	Spectrogram 1	1	60869.357813562	60924.590506351	18.000	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
